609630356	20061221	200612	2006	2006.9616	COG	CONGO	COG																		1	193	193	19	4	-10.0	10	1	10	-4.44938820912124	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20161218230000	http://theconversation.com/the-global-road-building-explosion-is-shattering-nature-70489
609630357	20151219	201512	2015	2015.9562	USAGOV	BARACK OBAMA	USA					GOV			IGOAFRAFU	AFRICAN UNION	AFR					IGO			1	020	020	02	1	3.0	10	1	10	2.56410256410257	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20161218230000	http://www.mediamaxnetwork.co.ke/news/283025/kenya-host-100-world-legislators/
609630358	20161118	201611	2016	2016.8712	GIN	GUINEA	GIN								GINELI	GUINEA	GIN					ELI			0	186	186	18	4	-10.0	8	1	8	-3.57142857142857	4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	4	Simandou, Beyla, Guinea	GV	GV01	40722	9.16667	-9.16667	-1185617	20161218230000	http://www.afr.com/business/mining/iron-ore/rio-tinto-shows-its-staying-power-after-simandou-scandal-in-guinea-20161218-gtdu80
609630359	20161118	201611	2016	2016.8712	MED	MEDIA						MED			USA	SAN FRANCISCO	USA								1	042	042	04	1	1.9	4	1	4	-3.98406374501992	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20161218230000	http://sfist.com/2016/12/18/rose_paks_sisters_settle_dispute_ov.php
609630360	20161118	201611	2016	2016.8712	MED	MEDIA						MED			USAMED	SAN FRANCISCO	USA					MED			1	042	042	04	1	1.9	6	1	6	-3.98406374501992	3	North Beach, California, United States	US	USCA	CA075	37.8058	-122.412	1659245	3	North Beach, California, United States	US	USCA		37.8058	-122.412	1659245	3	North Beach, California, United States	US	USCA		37.8058	-122.412	1659245	20161218230000	http://sfist.com/2016/12/18/rose_paks_sisters_settle_dispute_ov.php
609630361	20161118	201611	2016	2016.8712	MNCKOR	SAMSUNG	KOR					MNC			USA	NEW YORK	USA								1	043	043	04	1	2.8	10	1	10	-0.88495575221239	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20161218230000	http://www.usatoday.com/story/tech/columnist/baig/2016/12/18/samsung-faces-quandary-after-recalls-apologize-ignore-ces/95478834/
609630362	20161118	201611	2016	2016.8712	USA	SEATTLE	USA								CVL	VOTER						CVL			1	030	030	03	1	4.0	5	1	5	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161218230000	http://www.sustainablecitiescollective.com/construction-dive/1280338/first-multifamily-project-opens-under-mas-workforce-housing-initiative
609630363	20161118	201611	2016	2016.8712	USA	SAN FRANCISCO	USA								MED	MEDIA						MED			1	043	043	04	1	2.8	4	1	4	-3.98406374501992	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20161218230000	http://sfist.com/2016/12/18/rose_paks_sisters_settle_dispute_ov.php
609630364	20161118	201611	2016	2016.8712	USA	NEW YORK	USA								MNCKOR	SAMSUNG	KOR					MNC			1	042	042	04	1	1.9	7	1	7	-0.88495575221239	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20161218230000	http://www.usatoday.com/story/tech/columnist/baig/2016/12/18/samsung-faces-quandary-after-recalls-apologize-ignore-ces/95478834/
609630365	20161118	201611	2016	2016.8712	USA	NEW YORK	USA								MNCKOR	SAMSUNG	KOR					MNC			1	042	042	04	1	1.9	3	1	3	-0.88495575221239	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20161218230000	http://www.usatoday.com/story/tech/columnist/baig/2016/12/18/samsung-faces-quandary-after-recalls-apologize-ignore-ces/95478834/
609630366	20161118	201611	2016	2016.8712	USAMED	SAN FRANCISCO	USA					MED			MED	MEDIA						MED			1	043	043	04	1	2.8	6	1	6	-3.98406374501992	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20161218230000	http://sfist.com/2016/12/18/rose_paks_sisters_settle_dispute_ov.php
609630367	20161211	201612	2016	2016.9342	JAM	JAMAICA	JAM								USA	AMERICAN	USA								1	043	043	04	1	2.8	5	1	5	0.82815734989648	1	Jamaica	JM	JM		18.25	-77.5	JM	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	1	Jamaica	JM	JM		18.25	-77.5	JM	20161218230000	https://thedailyherald.sx/regional/62359-six-year-old-jamaican-amputee-gets-prosthesis-for-christmas
609630368	20161211	201612	2016	2016.9342	USA	AMERICAN	USA								JAM	JAMAICA	JAM								1	042	042	04	1	1.9	5	1	5	0.82815734989648	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20161218230000	https://thedailyherald.sx/regional/62359-six-year-old-jamaican-amputee-gets-prosthesis-for-christmas
609630369	20161211	201612	2016	2016.9342	USA	UNITED STATES	USA								SAU	SAUDI ARABIA	SAU								1	051	051	05	1	3.4	1	1	1	-7.58620689655172	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20161218230000	http://rinf.com/alt-news/newswire/saudi-arabia-denies-us-limiting-arms-supplies/
609630370	20161211	201612	2016	2016.9342	USA	UNITED STATES	USA								SAU	SAUDI ARABIA	SAU								1	051	051	05	1	3.4	1	1	1	-7.58620689655172	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161218230000	http://rinf.com/alt-news/newswire/saudi-arabia-denies-us-limiting-arms-supplies/
609630371	20161217	201612	2016	2016.9507	BUS	COMPANY						BUS													0	090	090	09	2	-2.0	10	1	10	-2.81517747858017	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20161218230000	http://www.702.co.za/articles/236636/vuyo-mvoko-i-was-able-to-speak-only-half-of-what-i-know-at-sabc-inquiry
609630372	20161217	201612	2016	2016.9507	RUS	RUSSIA	RUS																		0	013	013	01	1	0.4	1	1	1	-2.152466367713	1	Russia	RS	RS		60	100	RS	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161218230000	http://www.patdollard.com/obama-breaks-promise-of-smooth-transition-of-power-declares-war-on-trump-instead/
609630373	20161217	201612	2016	2016.9507	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								0	012	012	01	1	-0.4	1	1	1	-2.152466367713	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20161218230000	http://www.patdollard.com/obama-breaks-promise-of-smooth-transition-of-power-declares-war-on-trump-instead/
609630374	20161217	201612	2016	2016.9507	USAGOV	OBAMA	USA					GOV			USA	UNITED STATES	USA								0	012	012	01	1	-0.4	2	1	2	-2.152466367713	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20161218230000	http://www.patdollard.com/obama-breaks-promise-of-smooth-transition-of-power-declares-war-on-trump-instead/
609630375	20161217	201612	2016	2016.9507	USAGOV	OBAMA	USA					GOV			USA	UNITED STATES	USA								0	013	013	01	1	0.4	2	1	2	-2.152466367713	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161218230000	http://www.patdollard.com/obama-breaks-promise-of-smooth-transition-of-power-declares-war-on-trump-instead/
609630376	20161218	201612	2016	2016.9534											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	2.51177394034537	0								1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20161218230000	https://www.yahoo.com/news/danielle-brooks-aka-taystee-oitnb-221830949.html
609630377	20161218	201612	2016	2016.9534											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	-1.48883374689827	0								4	Cape York, Queensland, Australia	AS	AS04	154696	-10.7167	142.467	-1564109	4	Cape York, Queensland, Australia	AS	AS04	154696	-10.7167	142.467	-1564109	20161218230000	http://www.barossaherald.com.au/story/4360785/wuthathi-return-to-dreaming-as-white-sands-of-shelburne-bay-given-back/?cs=4056
609630378	20161218	201612	2016	2016.9534											BRA	BRAZILIAN	BRA								1	060	060	06	2	6.0	10	1	10	-3.57142857142857	0								4	Rio Tinto, Parahyba, Brazil	BR	BR17	18585	-6.8	-35.0833	-666773	4	Rio Tinto, Parahyba, Brazil	BR	BR17	18585	-6.8	-35.0833	-666773	20161218230000	http://www.afr.com/business/mining/iron-ore/rio-tinto-shows-its-staying-power-after-simandou-scandal-in-guinea-20161218-gtdu80
609630379	20161218	201612	2016	2016.9534											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	10	1	10	-2.75663443735857	0								4	Herzliya, Tel Aviv, Israel	IS	IS05	18316	32.1658	34.8367	-780136	4	Herzliya, Tel Aviv, Israel	IS	IS05	18316	32.1658	34.8367	-780136	20161218230000	http://www.ynetnews.com/articles/0,7340,L-4891347,00.html
609630380	20161218	201612	2016	2016.9534											BUS	INVESTOR						BUS			1	046	046	04	1	7.0	10	1	10	1.23456790123457	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20161218230000	http://www.livemint.com/Companies/2yalGPhpUtj7yO2jhxijUI/Payments-firm-Payworld-India-scouts-for-a-strategic-partner.html
609630381	20161218	201612	2016	2016.9534											BUS	BANK						BUS			1	046	046	04	1	7.0	10	1	10	1.42857142857143	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20161218230000	http://nna-leb.gov.lb/en/show-news/72632/Biography-of-Minister-Raed-Khoury
609630382	20161218	201612	2016	2016.9534											BUS	BANK						BUS			1	070	070	07	2	7.0	10	1	10	1.42857142857143	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20161218230000	http://nna-leb.gov.lb/en/show-news/72632/Biography-of-Minister-Raed-Khoury
609630383	20161218	201612	2016	2016.9534											CHEBUS	SWISS	CHE					BUS			0	090	090	09	2	-2.0	6	1	6	-1.97368421052632	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20161218230000	http://www.cnbc.com/id/48291591
609630384	20161218	201612	2016	2016.9534											CHEBUS	SWISS	CHE					BUS			0	100	100	10	3	-5.0	6	1	6	-1.44300144300145	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20161218230000	http://www.cnbc.com/2013/10/17/2800-a-month-for-every-swiss-person-even-if-youre-in-work.html
609630385	20161218	201612	2016	2016.9534											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-7.48502994011976	0								3	Cobb County, Georgia, United States	US	USGA		33.9334	-84.5666	1686112	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161218230000	http://www.ajc.com/news/crime--law/police-say-marietta-man-shot-mother-death-killed-sandy-springs-man-and-stole-his-car/fnLTlzKRpLfgsgeJOCyoEM/
609630386	20161218	201612	2016	2016.9534											COP	POLICE OFFICER						COP			1	180	180	18	4	-9.0	12	2	12	-6.57894736842105	0								4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	20161218230000	http://www.avonadvocate.com.au/story/4363912/wa-brekkie-blog-monday-december-19-2016/
609630387	20161218	201612	2016	2016.9534											COP	POLICE						COP			1	193	193	19	4	-10.0	2	1	2	-7.48502994011976	0								3	Cobb County, Georgia, United States	US	USGA		33.9334	-84.5666	1686112	3	Cobb County, Georgia, United States	US	USGA		33.9334	-84.5666	1686112	20161218230000	http://www.ajc.com/news/crime--law/police-say-marietta-man-shot-mother-death-killed-sandy-springs-man-and-stole-his-car/fnLTlzKRpLfgsgeJOCyoEM/
609630388	20161218	201612	2016	2016.9534											CVL	THE POOR						CVL			0	042	042	04	1	1.9	10	1	10	-1.66830225711482	0								4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	20161218230000	http://www.bangkokpost.com/opinion/opinion/1162981/global-tests-expose-reality-of-thai-schools
609630389	20161218	201612	2016	2016.9534											CVL	VILLAGER						CVL			0	042	042	04	1	1.9	4	1	4	-5.72409845449342	0								4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	20161218230000	http://www.huffingtonpost.com/clarence-b-jones/a-call-to-winter-soldiers_b_13710856.html
609630390	20161218	201612	2016	2016.9534											CVL	ELECTOR						CVL			1	042	042	04	1	1.9	10	1	10	0.18639328984157	0								3	Cherry Creek, California, United States	US	USCA		39.6102	-123.383	220947	3	Cherry Creek, California, United States	US	USCA		39.6102	-123.383	220947	20161218230000	http://power95.net/politics/11643b14950f5ba180468e244148f325
609630391	20161218	201612	2016	2016.9534											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	3	1	3	-1.04166666666666	0								4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20161218230000	http://thenewsnigeria.com.ng/2016/12/zamfara-over-1000-herdsmen-surrender-weapons/
609630392	20161218	201612	2016	2016.9534											CVL	VILLAGER						CVL			0	073	073	07	2	7.4	4	1	4	-5.72409845449342	0								4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	74037	11	107	-3722886	20161218230000	http://www.huffingtonpost.com/clarence-b-jones/a-call-to-winter-soldiers_b_13710856.html
609630393	20161218	201612	2016	2016.9534											CVL	VILLAGER						CVL			0	073	073	07	2	7.4	6	1	6	-5.72409845449342	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161218230000	http://www.huffingtonpost.com/clarence-b-jones/a-call-to-winter-soldiers_b_13710856.html
609630394	20161218	201612	2016	2016.9534											CVL	COMMUNITY						CVL			1	1124	112	11	3	-2.0	10	1	10	-1.34529147982063	0								5	Clarendon, Clarendon, Jamaica	JM	JM01	18421	17.9833	-77.3	-3751340	5	Clarendon, Clarendon, Jamaica	JM	JM01	18421	17.9833	-77.3	-3751340	20161218230000	http://entornointeligente.com/articulo/9407267/JAMAICA-Henry-urges-municipal-council-to-restore-public-order-to-busy-May-Pen-town-centre-18122016
609630395	20161218	201612	2016	2016.9534											CVL	RESIDENTS						CVL			1	181	181	18	4	-9.0	10	1	10	-4.85436893203883	0								0								0								20161218230000	http://www.theleader.info/2016/12/18/costa-blanca-takes-battering-heavy-rain/
609630396	20161218	201612	2016	2016.9534											CVL	VILLAGE						CVL			0	181	181	18	4	-9.0	7	1	6	-4.02684563758389	0								4	Kuje, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.89639	7.24306	-2016210	4	Kuje, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.89639	7.24306	-2016210	20161218230000	http://nationalaccordnewspaper.com/fct-security-agencies-rescued-10-kidnapped-persons-kuje/
609630397	20161218	201612	2016	2016.9534											EDU	SCHOOL						EDU			1	100	100	10	3	-5.0	10	1	10	-0.84745762711864	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20161218230000	http://www.dailydetroit.com/2016/12/18/anxious-michigan-schools-must-wait-next-year-learn-fate/
