522433816	20150319	201503	2015	2015.2164											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	5	1	5	8.80503144654088	0								4	Bocas Del Toro, Bocas del Toro, Panama	PM	PM01	93674	9.33333	-82.25	-157473	4	Bocas Del Toro, Bocas del Toro, Panama	PM	PM01	93674	9.33333	-82.25	-157473	20160318230000	http://www.newsroompanama.com/news/panama/panama-top-destination-for-wealthy-travelers-retirement
522433817	20150319	201503	2015	2015.2164											USA	PHILADELPHIA	USA								1	040	040	04	1	1.0	8	1	8	-2.56410256410257	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20160318230000	http://www.endtime.com/prophecy-news/cleveland-one-step-ahead-trumps-convention-riots-prediction/
522433818	20150319	201503	2015	2015.2164	ALB	ALBANIAN	ALB																		0	090	090	09	2	-2.0	2	1	2	-4.07124681933842	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20160318230000	http://www.theeagle.com/news/world/the-latest-czech-prime-minister-says-summit-deal-reached/article_39336d36-913a-5026-a926-0b42d6aaea91.html
522433819	20150319	201503	2015	2015.2164	BUS	AEROSPACE						BUS			GOV	GOVERNMENT						GOV			0	173	173	17	4	-5.0	8	1	8	-6.28019323671498	1	Algeria	AG	AG		28	3	AG	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160318230000	http://www.ottawasun.com/2016/03/18/almalki-torture-case-will-be-unlike-any-in-canadian-history
522433820	20150319	201503	2015	2015.2164	BUS	AEROSPACE						BUS			GOV	GOVERNMENT						GOV			0	173	173	17	4	-5.0	2	1	2	-6.28019323671498	1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160318230000	http://www.ottawasun.com/2016/03/18/almalki-torture-case-will-be-unlike-any-in-canadian-history
522433821	20150319	201503	2015	2015.2164	CHE	SWITZERLAND	CHE																		1	043	043	04	1	2.8	4	1	4	8.80503144654088	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Thailand	TH	TH		15	100	TH	20160318230000	http://www.newsroompanama.com/news/panama/panama-top-destination-for-wealthy-travelers-retirement
522433822	20150319	201503	2015	2015.2164	CHE	SWITZERLAND	CHE																		1	043	043	04	1	2.8	1	1	1	8.80503144654088	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20160318230000	http://www.newsroompanama.com/news/panama/panama-top-destination-for-wealthy-travelers-retirement
522433823	20150319	201503	2015	2015.2164	ESPMED	SPAIN	ESP					MED			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-4.52107279693487	1	Spain	SP	SP		40	-4	SP	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20160318230000	http://www.nytimes.com/2016/03/19/us/arizona-primary-immigration.html
522433824	20150319	201503	2015	2015.2164	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	2	1	2	-10.8943089430894	3	Tangipahoa Parish, Louisiana, United States	US	USLA	LA105	30.6669	-90.4001	559500	0								3	Tangipahoa Parish, Louisiana, United States	US	USLA		30.6669	-90.4001	559500	20160318230000	http://www.ksla.com/story/31514119/man-who-raped-pregnant-kenner-woman-sentenced-as-career-criminal
522433825	20150319	201503	2015	2015.2164	USA	UNITED STATES	USA																		1	016	016	01	1	-2.0	4	1	4	-3.00751879699248	3	Livermore Falls, Maine, United States	US	USME	ME001	44.4753	-70.1881	570130	0								3	Livermore Falls, Maine, United States	US	USME		44.4753	-70.1881	570130	20160318230000	http://www.sunjournal.com/news/franklin/2016/03/18/state-board-hear-versos-appeal-jays-2013-tax-assessment/1891889
522433826	20150319	201503	2015	2015.2164	USA	UNITED STATES	USA																		1	1821	182	18	4	-9.0	2	1	2	-10.8943089430894	3	Tangipahoa Parish, Louisiana, United States	US	USLA	LA105	30.6669	-90.4001	559500	0								3	Tangipahoa Parish, Louisiana, United States	US	USLA		30.6669	-90.4001	559500	20160318230000	http://www.ksla.com/story/31514119/man-who-raped-pregnant-kenner-woman-sentenced-as-career-criminal
522433827	20160217	201602	2016	2016.1288	CAN	CANADIAN	CAN																		0	010	010	01	1	0.0	4	1	4	-0.15923566878981	4	Port Edward, British Columbia, Canada	CA	CA02	154724	54.2333	-130.283	-571575	0								4	Port Edward, British Columbia, Canada	CA	CA02	154724	54.2333	-130.283	-571575	20160318230000	http://www.brandonsun.com/national/breaking-news/bc-lng-approval-deadline-next-week-premature-as-feds-review-documents-372594021.html
522433828	20160217	201602	2016	2016.1288	CAN	CANADIAN	CAN																		0	010	010	01	1	0.0	6	1	6	-0.15923566878981	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	0								4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20160318230000	http://www.brandonsun.com/national/breaking-news/bc-lng-approval-deadline-next-week-premature-as-feds-review-documents-372594021.html
522433829	20160217	201602	2016	2016.1288	CAN	CANADA	CAN								REB	REBEL						REB			1	120	120	12	3	-4.0	2	1	2	0.29282576866764	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160318230000	http://www.princegeorgecitizen.com/news/national-news/press-gallery-should-control-access-to-alberta-legislature-media-events-report-1.2201308
522433830	20160217	201602	2016	2016.1288	CANGOV	CANADA	CAN					GOV			CANGOV	CANADA	CAN					GOV			0	013	013	01	1	0.4	2	1	2	-0.15923566878981	4	Port Edward, British Columbia, Canada	CA	CA02	154724	54.2333	-130.283	-571575	4	Port Edward, British Columbia, Canada	CA	CA02	154724	54.2333	-130.283	-571575	4	Port Edward, British Columbia, Canada	CA	CA02	154724	54.2333	-130.283	-571575	20160318230000	http://www.brandonsun.com/national/breaking-news/bc-lng-approval-deadline-next-week-premature-as-feds-review-documents-372594021.html
522433831	20160217	201602	2016	2016.1288	EDU	STUDENT						EDU			USA	ILLINOIS	USA								0	010	010	01	1	0.0	1	1	1	1.12044817927171	3	Chicago State University, Illinois, United States	US	USIL	IL031	41.7181	-87.6087	1737143	3	Chicago State University, Illinois, United States	US	USIL		41.7181	-87.6087	1737143	3	Chicago State University, Illinois, United States	US	USIL		41.7181	-87.6087	1737143	20160318230000	http://www.rrstar.com/article/20160318/OPINION/160319367
522433832	20160217	201602	2016	2016.1288	EDU	STUDENT						EDU			USA	NEW YORK	USA								1	036	036	03	1	4.0	10	1	10	0.732600732600737	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20160318230000	http://whmi.com/news/article/25141
522433833	20160217	201602	2016	2016.1288	GOV	MINIST						GOV													1	010	010	01	1	0.0	4	1	4	-0.15923566878981	4	Port Edward, British Columbia, Canada	CA	CA02	154724	54.2333	-130.283	-571575	0								4	Port Edward, British Columbia, Canada	CA	CA02	154724	54.2333	-130.283	-571575	20160318230000	http://www.brandonsun.com/national/breaking-news/bc-lng-approval-deadline-next-week-premature-as-feds-review-documents-372594021.html
522433834	20160217	201602	2016	2016.1288	GOV	MINIST						GOV													1	010	010	01	1	0.0	6	1	6	-0.15923566878981	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	0								4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20160318230000	http://www.brandonsun.com/national/breaking-news/bc-lng-approval-deadline-next-week-premature-as-feds-review-documents-372594021.html
522433835	20160217	201602	2016	2016.1288	GOV	GOVERNMENT						GOV			CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	2	1	2	0.29282576866764	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160318230000	http://www.princegeorgecitizen.com/news/national-news/press-gallery-should-control-access-to-alberta-legislature-media-events-report-1.2201308
522433836	20160217	201602	2016	2016.1288	GOV	PRIME MINISTER						GOV			REB	REBEL						REB			1	120	120	12	3	-4.0	2	1	2	0.29282576866764	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160318230000	http://www.princegeorgecitizen.com/news/national-news/press-gallery-should-control-access-to-alberta-legislature-media-events-report-1.2201308
522433837	20160217	201602	2016	2016.1288	MED	JOURNALIST						MED			NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	3	1	3	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433838	20160217	201602	2016	2016.1288	MED	JOURNALIST						MED			PSE	PALESTINE	PSE								1	036	036	03	1	4.0	5	1	5	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433839	20160217	201602	2016	2016.1288	NZL	CHRISTCHURCH	NZL								COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-6.88405797101449	0								0								0								20160318230000	https://nz.news.yahoo.com/top-stories/a/31139928/domestic-violence-sky-rockets-following-christchurch-valentines-day-quake/
522433840	20160217	201602	2016	2016.1288	NZL	NEW ZEALAND	NZL								MED	JOURNALIST						MED			1	043	043	04	1	2.8	3	1	3	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433841	20160217	201602	2016	2016.1288	NZL	NEW ZEALAND	NZL								NZLMED	NEW ZEALAND	NZL					MED			1	036	036	03	1	4.0	2	1	2	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433842	20160217	201602	2016	2016.1288	NZL	WELLINGTON	NZL								NZLMED	NEW ZEALAND	NZL					MED			1	046	046	04	1	7.0	2	1	2	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433843	20160217	201602	2016	2016.1288	NZL	WELLINGTON	NZL								PSE	PALESTINE	PSE								1	046	046	04	1	7.0	8	1	8	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433844	20160217	201602	2016	2016.1288	NZLMED	NEW ZEALAND	NZL					MED			NZL	NEW ZEALAND	NZL								1	036	036	03	1	4.0	1	1	1	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433845	20160217	201602	2016	2016.1288	NZLMED	NEW ZEALAND	NZL					MED			NZL	NEW ZEALAND	NZL								1	036	036	03	1	4.0	1	1	1	-0.30120481927711	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
522433846	20160217	201602	2016	2016.1288	NZLMED	NEW ZEALAND	NZL					MED			NZL	WELLINGTON	NZL								1	046	046	04	1	7.0	2	1	2	-0.30120481927711	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20160318230000	http://thedailyblog.co.nz/2016/03/19/us-palestinian-authors-to-address-nz-audiences-in-april/
