468220584	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU																		1	043	043	04	1	2.8	2	1	1	-3.06560392397302	4	Chemnitz, Sachsen, Germany	GM	GM13	16559	50.8333	12.9167	-1756500	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.gosanangelo.com/news/world/syrian-refugees-see-european-dream-evaporate-in-new-home
468220585	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU																		1	043	043	04	1	2.8	1	1	1	-3.06560392397302	1	Yemen	YM	YM		15	48	YM	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.gosanangelo.com/news/world/syrian-refugees-see-european-dream-evaporate-in-new-home
468220586	20150918	201509	2015	2015.7068	DEU	GERMAN	DEU																		0	046	046	04	1	7.0	2	1	2	-3.32805071315372	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20150918230000	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11515654
468220587	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU																		0	055	055	05	1	7.0	4	1	4	-4.52488687782805	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.pppfocus.com/lancaster-oscar-s-wine-bar-fined-100k-after-nitrogen-cocktail-made-teenager-408488/
468220588	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								AUS	AUSTRALIA	AUS								1	013	013	01	1	0.4	2	1	2	-4.84581497797357	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20150918230000	http://celebcafe.org/liquid-nitrogen-cocktail-lancaster-s-oscar-s-wine-bar-fined-100k-4803/
468220589	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	2	1	2	-4.52488687782805	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.pppfocus.com/lancaster-oscar-s-wine-bar-fined-100k-after-nitrogen-cocktail-made-teenager-408488/
468220590	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								CVL	MIGRANT						CVL			0	075	075	07	2	7.0	1	1	1	-8.09968847352025	1	Germany	GM	GM		51	9	GM	4	Zagreb, Zagreb, Grad, Croatia	HR	HR21	14571	45.8	16	-101579	1	Germany	GM	GM		51	9	GM	20150918230000	http://www.sltrib.com/home/2966737-155/europeans-shut-borders-block-bridges-to
468220591	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								CZE	CZECH REPUBLIC	CZE								1	020	020	02	1	3.0	4	1	4	-3.06560392397302	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.gosanangelo.com/news/world/syrian-refugees-see-european-dream-evaporate-in-new-home
468220592	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	010	010	01	1	0.0	1	1	1	1.43884892086331	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20150918230000	http://www.ngnews.ca/News/Local/2015-09-18/article-4282336/Trip-brings-together-longtime-pen-pals/1
468220593	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	010	010	01	1	0.0	1	1	1	1.43884892086331	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51	9	GM	20150918230000	http://www.ngnews.ca/News/Local/2015-09-18/article-4282336/Trip-brings-together-longtime-pen-pals/1
468220594	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	010	010	01	1	0.0	3	1	3	1.43884892086331	1	Germany	GM	GM		51	9	GM	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51	9	GM	20150918230000	http://www.ngnews.ca/News/Local/2015-09-18/article-4282336/Trip-brings-together-longtime-pen-pals/1
468220595	20150918	201509	2015	2015.7068	DEU	GERMAN	DEU								POL	POLAND	POL								0	190	190	19	4	-10.0	1	1	1	-4.62487153134635	4	Kahlen Berge, Sachsen-Anhalt, Germany	GM	GM14	40699	52.9833	11.6167	-1802607	1	Lithuania	LH	LH		56	24	LH	4	Kahlen Berge, Sachsen-Anhalt, Germany	GM	GM14	40699	52.9833	11.6167	-1802607	20150918230000	http://www.whaleoil.co.nz/2015/09/and-so-the-great-european-experiment-comes-to-an-end/
468220596	20150918	201509	2015	2015.7068	DEU	GERMAN	DEU								POL	POLISH	POL								0	190	190	19	4	-10.0	7	1	7	-4.62487153134635	4	Kahlen Berge, Sachsen-Anhalt, Germany	GM	GM14	40699	52.9833	11.6167	-1802607	1	Poland	PL	PL		52	20	PL	4	Kahlen Berge, Sachsen-Anhalt, Germany	GM	GM14	40699	52.9833	11.6167	-1802607	20150918230000	http://www.whaleoil.co.nz/2015/09/and-so-the-great-european-experiment-comes-to-an-end/
468220597	20150918	201509	2015	2015.7068	DEU	GERMAN	DEU								POL	POLAND	POL								0	190	190	19	4	-10.0	2	1	2	-4.62487153134635	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Kahlen Berge, Sachsen-Anhalt, Germany	GM	GM14	40699	52.9833	11.6167	-1802607	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20150918230000	http://www.whaleoil.co.nz/2015/09/and-so-the-great-european-experiment-comes-to-an-end/
468220598	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								REF	REFUGEE						REF			0	075	075	07	2	7.0	1	1	1	-8.09968847352025	1	Germany	GM	GM		51	9	GM	4	Zagreb, Zagreb, Grad, Croatia	HR	HR21	14571	45.8	16	-101579	1	Germany	GM	GM		51	9	GM	20150918230000	http://www.sltrib.com/home/2966737-155/europeans-shut-borders-block-bridges-to
468220599	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								SYR	SYRIA	SYR								0	043	043	04	1	2.8	1	1	1	-3.06560392397302	1	Czech Republic	EZ	EZ		49.75	15.5	EZ	1	Czech Republic	EZ	EZ		49.75	15.5	EZ	1	Czech Republic	EZ	EZ		49.75	15.5	EZ	20150918230000	http://www.gosanangelo.com/news/world/syrian-refugees-see-european-dream-evaporate-in-new-home
468220600	20150918	201509	2015	2015.7068	DEU	GERMAN	DEU								SYRREF	SYRIA	SYR					REF			0	073	073	07	2	7.4	2	1	2	-3.06560392397302	4	Chemnitz, Sachsen, Germany	GM	GM13	16559	50.8333	12.9167	-1756500	1	Yemen	YM	YM		15	48	YM	1	Yemen	YM	YM		15	48	YM	20150918230000	http://www.gosanangelo.com/news/world/syrian-refugees-see-european-dream-evaporate-in-new-home
468220601	20150918	201509	2015	2015.7068	DEU	GERMAN	DEU								TWN	TAIWAN	TWN								1	020	020	02	1	3.0	10	1	10	4.22535211267605	1	Germany	GM	GM		51	9	GM	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	Germany	GM	GM		51	9	GM	20150918230000	http://www.eyeontaiwan.com/noble-prize-laureate-hails-taiwans-efforts-to-reduce-carbon-emissions
468220602	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								YEM	YEMEN	YEM								1	043	043	04	1	2.8	1	1	1	-3.06560392397302	4	Chemnitz, Sachsen, Germany	GM	GM13	16559	50.8333	12.9167	-1756500	1	Yemen	YM	YM		15	48	YM	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.gosanangelo.com/news/world/syrian-refugees-see-european-dream-evaporate-in-new-home
468220603	20150918	201509	2015	2015.7068	DEU	GERMANY	DEU								YEM	YEMEN	YEM								1	043	043	04	1	2.8	1	1	1	-3.06560392397302	1	Yemen	YM	YM		15	48	YM	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.gosanangelo.com/news/world/syrian-refugees-see-european-dream-evaporate-in-new-home
468220604	20150918	201509	2015	2015.7068	DEUJUD	GERMANY	DEU					JUD													0	012	012	01	1	-0.4	2	1	2	-4.52488687782805	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.pppfocus.com/lancaster-oscar-s-wine-bar-fined-100k-after-nitrogen-cocktail-made-teenager-408488/
468220605	20150918	201509	2015	2015.7068	DEUMED	DER SPIEGEL	DEU					MED													0	010	010	01	1	0.0	10	1	10	-1.16959064327486	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20150918230000	http://www.globalpossibilities.org/is-the-refugee-crisis-fueling-europes-right-wing-parties/
468220606	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	9	1	6	3.7037037037037	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	0								4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	20150918230000	http://www.modernghana.com/news/643729/1/moba-undertakes-water-and-sanitation-project-on-ca.html
468220607	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	6	1	6	-2.7027027027027	3	Monroe County, Ohio, United States	US	USOH	OH111	39.7334	-81.0665	1074068	0								3	Monroe County, Ohio, United States	US	USOH		39.7334	-81.0665	1074068	20150918230000	http://timesleaderonline.com/page/content.detail/id/581430/Woodsfield-Schools-Dismissed-After-Lockdown.html?nav=5010
468220608	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	4	1	4	-2.7027027027027	3	Woodsfield, Ohio, United States	US	USOH	OH111	39.7626	-81.1154	1077231	0								3	Woodsfield, Ohio, United States	US	USOH	OH111	39.7626	-81.1154	1077231	20150918230000	http://timesleaderonline.com/page/content.detail/id/581430/Woodsfield-Schools-Dismissed-After-Lockdown.html?nav=5010
468220609	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	2	1	2	4.46601941747573	3	Arlington State College, Texas, United States	US	USTX	TX439	32.731	-97.1122	1329679	0								3	Arlington State College, Texas, United States	US	USTX		32.731	-97.1122	1329679	20150918230000	http://www.theshorthorn.com/news/associate-professor-celebrates-years-looks-forward-to-years-to-come/article_f1fe3986-5e14-11e5-ab5c-37b2b7021d4f.html
468220610	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													1	011	011	01	1	-0.1	5	1	5	-0.6568144499179	1	United States	US	US		38	-97	US	0								1	United States	US	US		38	-97	US	20150918230000	http://www.presstelegram.com/social-affairs/20150918/lakewood-high-confrontation-student-refuses-to-say-pledge
468220611	20150918	201509	2015	2015.7068	EDU	COLLEGE						EDU													1	017	017	01	1	0.0	2	1	2	8.49673202614379	4	Swabi, North-West Frontier, Pakistan	PK	PK03	40349	34.1199	72.4699	-2775427	0								4	Swabi, North-West Frontier, Pakistan	PK	PK03	40349	34.1199	72.4699	-2775427	20150918230000	http://www.thenews.com.pk/Todays-News-7-341125-Position-holders-awarded
468220612	20150918	201509	2015	2015.7068	EDU	COLLEGE						EDU													1	017	017	01	1	0.0	3	1	3	8.49673202614379	4	Muhammad Ibrahim, Punjab, Pakistan	PK	PK04	23673	28.4598	70.0491	6051271	0								4	Muhammad Ibrahim, Punjab, Pakistan	PK	PK04	23673	28.4598	70.0491	6051271	20150918230000	http://www.thenews.com.pk/Todays-News-7-341125-Position-holders-awarded
468220613	20150918	201509	2015	2015.7068	EDU	PROFESSOR						EDU													1	020	020	02	1	3.0	5	1	5	4.46601941747573	3	Arlington State College, Texas, United States	US	USTX	TX439	32.731	-97.1122	1329679	0								3	Arlington State College, Texas, United States	US	USTX		32.731	-97.1122	1329679	20150918230000	http://www.theshorthorn.com/news/associate-professor-celebrates-years-looks-forward-to-years-to-come/article_f1fe3986-5e14-11e5-ab5c-37b2b7021d4f.html
468220614	20150918	201509	2015	2015.7068	EDU	PROFESSOR						EDU													1	020	020	02	1	3.0	2	1	2	-6.13382899628253	3	Colorado City, Arizona, United States	US	USAZ	AZ015	36.9903	-112.976	3123	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20150918230000	http://celebcafe.org/body-of-man-missing-since-flash-flooding-found-4251/
468220615	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													1	020	020	02	1	3.0	10	1	10	-2.63829787234042	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20150918230000	http://www.theamericanconservative.com/dreher/religious-liberalism-spiritual-senescence-africa/
468220616	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													0	030	030	03	1	4.0	10	1	10	-6.43382352941176	3	Maricopa, Arizona, United States	US	USAZ	AZ021	33.0581	-112.048	7694	0								3	Maricopa, Arizona, United States	US	USAZ	AZ021	33.0581	-112.048	7694	20150918230000	http://www.azcentral.com/story/news/local/arizona/2015/09/18/ducey-teen-suicide-awareness-month/72423996/
468220617	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	033	033	03	1	5.2	10	1	10	-0.96618357487923	3	Mason City, Iowa, United States	US	USIA	IA033	43.1536	-93.201	458840	0								3	Mason City, Iowa, United States	US	USIA		43.1536	-93.201	458840	20150918230000	http://kimt.com/2015/09/18/mason-city-schools-adopting-new-standardized-tests/
468220618	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													0	033	033	03	1	5.2	3	1	3	2.42825607064018	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20150918230000	http://www.educationnews.org/k-12-schools/altschool-receives-funding-expanding-to-manhattan/
468220619	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													0	033	033	03	1	5.2	2	1	2	2.42825607064018	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20150918230000	http://www.educationnews.org/k-12-schools/altschool-receives-funding-expanding-to-manhattan/
468220620	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													0	036	036	03	1	4.0	10	1	10	-5.72033898305085	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20150918230000	http://indianexpress.com/article/cities/pune/parents-group-plans-hunger-strike-on-sept-29/
468220621	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	036	036	03	1	4.0	1	1	1	-0.462962962962963	3	Tacoma, Washington, United States	US	USWA	WA053	47.2529	-122.444	1512713	0								3	Tacoma, Washington, United States	US	USWA	WA053	47.2529	-122.444	1512713	20150918230000	http://www.seattletimes.com/business/what-the-president-of-china-will-be-doing-in-washington-state/
468220622	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													1	042	042	04	1	1.9	10	1	10	-0.374531835206	4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	0								4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	20150918230000	http://www.modernghana.com/news/643732/1/students-asked-to-assist-in-preventing-the-ozone-l.html
468220623	20150918	201509	2015	2015.7068	EDU	COLLEGE						EDU													1	042	042	04	1	1.9	5	1	5	8.49673202614379	4	Muhammad Ibrahim, Punjab, Pakistan	PK	PK04	23673	28.4598	70.0491	6051271	0								4	Muhammad Ibrahim, Punjab, Pakistan	PK	PK04	23673	28.4598	70.0491	6051271	20150918230000	http://www.thenews.com.pk/Todays-News-7-341125-Position-holders-awarded
468220624	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	8	1	8	4.00763358778626	4	Brunswick, Niedersachsen, Germany	GM	GM06	40698	52.2667	10.5333	-1751596	0								4	Brunswick, Niedersachsen, Germany	GM	GM06	40698	52.2667	10.5333	-1751596	20150918230000	https://www.washingtonpost.com/local/social-issues/religion-events-from-around-the-washington-area/2015/09/18/74db4afa-5cbd-11e5-8e9e-dce8a2a2a679_story.html
468220625	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	3	1	3	1.85614849187935	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	0								4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	20150918230000	http://www.scsuntimes.com/article/20150918/NEWS/150919695
468220626	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	2	1	2	4.00763358778626	3	Episcopal Church, Nebraska, United States	US	USNE	NE121	41.117	-97.9984	1881297	0								3	Episcopal Church, Nebraska, United States	US	USNE		41.117	-97.9984	1881297	20150918230000	https://www.washingtonpost.com/local/social-issues/religion-events-from-around-the-washington-area/2015/09/18/74db4afa-5cbd-11e5-8e9e-dce8a2a2a679_story.html
468220627	20150918	201509	2015	2015.7068	EDU	UNIVERSITY						EDU													1	043	043	04	1	2.8	6	1	6	-0.45197740112994	3	University Of California At Berkeley, California, United States	US	USCA	CA001	37.8722	-122.26	236863	0								3	University Of California At Berkeley, California, United States	US	USCA		37.8722	-122.26	236863	20150918230000	https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/09/18/robert-reich-greatly-admires-the-work-of-gawkers-hamilton-nolan/
468220628	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													1	051	051	05	1	3.4	2	1	2	-0.374531835206	4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	0								4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	20150918230000	http://www.modernghana.com/news/643732/1/students-asked-to-assist-in-preventing-the-ozone-l.html
468220629	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													1	051	051	05	1	3.4	8	1	4	4.46601941747573	3	Arlington State College, Texas, United States	US	USTX	TX439	32.731	-97.1122	1329679	0								3	Arlington State College, Texas, United States	US	USTX		32.731	-97.1122	1329679	20150918230000	http://www.theshorthorn.com/news/associate-professor-celebrates-years-looks-forward-to-years-to-come/article_f1fe3986-5e14-11e5-ab5c-37b2b7021d4f.html
468220630	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	060	060	06	2	6.0	14	1	10	-0.374531835206	4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	0								4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	20150918230000	http://www.modernghana.com/news/643732/1/students-asked-to-assist-in-preventing-the-ozone-l.html
468220631	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													0	0841	084	08	2	7.0	4	1	4	4.46601941747573	3	Arlington State College, Texas, United States	US	USTX	TX439	32.731	-97.1122	1329679	0								3	Arlington State College, Texas, United States	US	USTX		32.731	-97.1122	1329679	20150918230000	http://www.theshorthorn.com/news/associate-professor-celebrates-years-looks-forward-to-years-to-come/article_f1fe3986-5e14-11e5-ab5c-37b2b7021d4f.html
468220632	20150918	201509	2015	2015.7068	EDU	PROFESSOR						EDU													1	090	090	09	2	-2.0	4	1	4	0.90609555189456	1	Australia	AS	AS		-27	133	AS	0								1	Australia	AS	AS		-27	133	AS	20150918230000	http://virtualization.sys-con.com/node/3448111
468220633	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													0	100	100	10	3	-5.0	3	1	3	3.7037037037037	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	0								4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	20150918230000	http://www.modernghana.com/news/643729/1/moba-undertakes-water-and-sanitation-project-on-ca.html
468220634	20150918	201509	2015	2015.7068	EDU	SCHOLAR						EDU													0	110	110	11	3	-2.0	3	1	3	-1.9538188277087	1	Australia	AS	AS		-27	133	AS	0								1	Australia	AS	AS		-27	133	AS	20150918230000	http://celebcafe.org/pm-narendra-modi-speaks-withnewly-elected-australian-pm-malcolm-turnbull-1941/
468220635	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													1	110	110	11	3	-2.0	10	1	10	-2.11267605633803	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20150918230000	http://www.cosmopolitan.com/politics/a46469/angy-rivera-no-le-digas-a-nadie/
468220636	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													0	114	114	11	3	-2.0	10	1	10	-2.78745644599303	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20150918230000	http://www.torontosun.com/2015/09/18/ontario-nurses-angered-by-us-licensing-exam
468220637	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													1	160	160	16	4	-4.0	10	1	10	-2.63829787234042	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20150918230000	http://www.theamericanconservative.com/dreher/religious-liberalism-spiritual-senescence-africa/
468220638	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU													0	173	173	17	4	-5.0	6	1	6	0.67567567567567	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20150918230000	http://www.khaleejtimes.com/business/technology/robots-are-solving-japans-chronic-labour-shortage-problem
468220639	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU													0	190	190	19	4	-10.0	10	1	10	-4.42622950819672	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20150918230000	http://commondreams.org/news/2015/09/18/japan-takes-leap-toward-militarism-passage-controversial-security-bills
468220640	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU			AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	4.88505747126437	1	South Africa	SF	SF		-29	24	SF	1	South Africa	SF	SF		-29	24	SF	1	South Africa	SF	SF		-29	24	SF	20150918230000	http://michronicleonline.com/2015/09/18/earl-klugh-comes-home-to-detroitand-he-couldnt-be-more-excited/
468220641	20150918	201509	2015	2015.7068	EDU	SCHOLAR						EDU			AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	2	1	2	-1.9538188277087	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150918230000	http://celebcafe.org/pm-narendra-modi-speaks-withnewly-elected-australian-pm-malcolm-turnbull-1941/
468220642	20150918	201509	2015	2015.7068	EDU	UNIVERSITY						EDU			CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	-2.74314214463841	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20150918230000	http://news.wbfo.org/post/ub-art-student-admits-posting-controversial-signs
468220643	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU			EDUMED	SCHOOL						EDU	MED		1	042	042	04	1	1.9	5	1	5	-3.33333333333333	0								0								0								20150918230000	http://www.9news.com/story/news/local/2015/09/18/front-range-community-college-evacuation/72415680/
468220644	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU			GHA	GHANA	GHA								0	010	010	01	1	0.0	4	1	4	3.7037037037037	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	20150918230000	http://www.modernghana.com/news/643729/1/moba-undertakes-water-and-sanitation-project-on-ca.html
468220645	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU			GHA	GHANA	GHA								1	051	051	05	1	3.4	4	1	4	-0.374531835206	4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	20150918230000	http://www.modernghana.com/news/643732/1/students-asked-to-assist-in-preventing-the-ozone-l.html
468220646	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU			GOV	GOVERNMENT						GOV			0	071	071	07	2	7.4	10	1	10	3.7037037037037	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	4	Cape Coast, Central, Ghana	GH	GH04	16601	5.11185	-1.24373	-2071693	20150918230000	http://www.modernghana.com/news/643729/1/moba-undertakes-water-and-sanitation-project-on-ca.html
468220647	20150918	201509	2015	2015.7068	EDU	STUDENT						EDU			GRC	RHODES	GRC								0	036	036	03	1	4.0	10	1	10	4.65890183028286	3	Winston-Salem, North Carolina, United States	US	USNC	NC067	36.0999	-80.2442	997498	3	Winston-Salem, North Carolina, United States	US	USNC		36.0999	-80.2442	997498	3	Winston-Salem, North Carolina, United States	US	USNC		36.0999	-80.2442	997498	20150918230000	http://www.camelcitydispatch.com/geek-a-thon-refurbishes-and-awards-computers-to-local-students-9182087/
468220648	20150918	201509	2015	2015.7068	EDU	INTELLECTUAL						EDU			ITA	ITALIAN	ITA								0	020	020	02	1	3.0	10	1	10	1.07991360691145	4	Bicocca, Sicilia, Italy	IT	IT15	18392	37.45	15.0333	-111596	4	Bicocca, Sicilia, Italy	IT	IT15	18392	37.45	15.0333	-111596	4	Bicocca, Sicilia, Italy	IT	IT15	18392	37.45	15.0333	-111596	20150918230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=302653
468220649	20150918	201509	2015	2015.7068	EDU	INTELLECTUAL						EDU			ITA	ITALIAN	ITA								0	051	051	05	1	3.4	10	1	10	1.07991360691145	4	Bicocca, Sicilia, Italy	IT	IT15	18392	37.45	15.0333	-111596	4	Bicocca, Sicilia, Italy	IT	IT15	18392	37.45	15.0333	-111596	4	Bicocca, Sicilia, Italy	IT	IT15	18392	37.45	15.0333	-111596	20150918230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=302653
468220650	20150918	201509	2015	2015.7068	EDU	SCHOOL						EDU			KEN	KENYA	KEN								0	043	043	04	1	2.8	2	1	2	0.11261261261261	1	Kenya	KE	KE		1	38	KE	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Kenya	KE	KE		1	38	KE	20150918230000	https://www.washingtonpost.com/blogs/erik-wemple/wp/2015/09/18/cnn-scores-big-interviews-at-clinton-global-initiative/
