513222668	20150218	201502	2015	2015.1315											COP	TROOPER						COP			1	173	173	17	4	-5.0	6	1	6	-8.7248322147651	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20160218230000	http://www.adn.com/article/20160218/wasilla-man-hit-federal-charges-mass-identity-thefts
513222669	20150218	201502	2015	2015.1315											MIL	NAVY						MIL			1	192	192	19	4	-9.5	2	1	2	-0.0930232558139501	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20160218230000	http://m.nzherald.co.nz/travel/news/article.cfm?c_id=7&objectid=11590461
513222670	20150218	201502	2015	2015.1315											MIL	NAVY						MIL			1	192	192	19	4	-9.5	8	1	8	-0.0930232558139501	0								4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	1	Hong Kong	HK	HK		22.25	114.167	HK	20160218230000	http://m.nzherald.co.nz/travel/news/article.cfm?c_id=7&objectid=11590461
513222671	20150218	201502	2015	2015.1315	BUS	BUSINESS						BUS													1	172	172	17	4	-5.0	10	1	10	-3.21637426900585	1	Samoa	WS	WS		-13.5833	-172.333	WS	0								1	Samoa	WS	WS		-13.5833	-172.333	WS	20160218230000	http://www.samoanews.com/node/3889
513222672	20150218	201502	2015	2015.1315	COP	TROOPER						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-8.7248322147651	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20160218230000	http://www.adn.com/article/20160218/wasilla-man-hit-federal-charges-mass-identity-thefts
513222673	20150218	201502	2015	2015.1315	GBRGOV	DAVID CAMERON	GBR					GOV			GBR	BRITISH	GBR								0	040	040	04	1	1.0	10	1	10	-2.8	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160218230000	http://www.liveleak.com/view?i=f66_1455831785
513222674	20150218	201502	2015	2015.1315	GOV	AUTHORITIES						GOV													1	172	172	17	4	-5.0	10	1	5	-3.02457466918715	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	0								4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20160218230000	http://news.xinhuanet.com/english/2016-02/19/c_135111198.htm
513222675	20150218	201502	2015	2015.1315	IRN	IRAN	IRN								KOR	SOUTH KOREA	KOR								1	150	150	15	4	-7.2	2	1	2	-1.70316301703163	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20160218230000	http://www.globalsecurity.org/military/library/news/2016/02/mil-160218-presstv04.htm
513222676	20150218	201502	2015	2015.1315	IRN	IRAN	IRN								KOR	SOUTH KOREA	KOR								1	150	150	15	4	-7.2	8	1	8	-1.70316301703163	1	Iran	IR	IR		32	53	IR	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20160218230000	http://www.globalsecurity.org/military/library/news/2016/02/mil-160218-presstv04.htm
513222677	20150218	201502	2015	2015.1315	IRN	IRAN	IRN								MIL	MILITARY						MIL			1	046	046	04	1	7.0	2	1	2	-1.70316301703163	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20160218230000	http://www.globalsecurity.org/military/library/news/2016/02/mil-160218-presstv04.htm
513222678	20150218	201502	2015	2015.1315	IRN	IRAN	IRN								MIL	MILITARY						MIL			1	046	046	04	1	7.0	8	1	8	-1.70316301703163	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20160218230000	http://www.globalsecurity.org/military/library/news/2016/02/mil-160218-presstv04.htm
513222679	20150218	201502	2015	2015.1315	KOR	SOUTH KOREAN	KOR								MED	NEWS AGENCY						MED			1	010	010	01	1	0.0	2	1	2	-1.70316301703163	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20160218230000	http://www.globalsecurity.org/military/library/news/2016/02/mil-160218-presstv04.htm
513222680	20150218	201502	2015	2015.1315	MEX	MEXICO	MEX								LEG	CONGRESS						LEG			0	020	020	02	1	3.0	2	1	2	-2.74361400189215	4	Ciudad Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20160218230000	http://www.japantoday.com/category/world/view/pope-vs-trump-not-christian-to-only-build-border-walls
513222681	20150218	201502	2015	2015.1315	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	046	046	04	1	7.0	2	1	2	-1.70316301703163	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20160218230000	http://www.globalsecurity.org/military/library/news/2016/02/mil-160218-presstv04.htm
513222682	20150218	201502	2015	2015.1315	MIL	MILITARY						MIL			IRN	IRAN	IRN								1	046	046	04	1	7.0	8	1	8	-1.70316301703163	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Iran	IR	IR		32	53	IR	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20160218230000	http://www.globalsecurity.org/military/library/news/2016/02/mil-160218-presstv04.htm
513222683	20150218	201502	2015	2015.1315	MNCUSAMED	MOTOROLA	USA					MNC	MED												1	010	010	01	1	0.0	10	1	10	-0.666666666666663	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20160218230000	http://www.androidpolice.com/2016/02/18/moto-e-2nd-gen-gets-android-marshmallow-ota-update-in-india/
